Stock #,Availability,Shape,Weight,Color,Clarity,Cut Grade,Polish,Symmetry,Fluorescence Intensity,Fluorescence Color,Measurements,BGM,Eye Clean,Lab,Report #,RapLab Report ID,Treatment,RapNet Price,RapNet Discount %,Cash Price,Cash Price Discount %,Depth %,Table %,Girdle Thin,Girdle Thick,Girdle %,Girdle Condition,Culet Size,Culet Condition,Crown Height,Crown Angle,Pavilion Depth,Pavilion Angle,Laser Inscription,Cert comment,Key to symbols,Member Comment,Star Length,Shade,White Inclusion,Black Inclusion,Open Inclusion,Milky,Fancy Color,Fancy Color Intensity,Fancy Color Overtone,Country,State,City,Brand,Seller Spec,Report File name,Report 2 File name,Sarine Loupe,WebsiteLink,Image 1,Image 2,Image 3,Image 4,Image 5,VideoURL 1,VideoURL 2,VideoURL 3,VideoURL 4,VideoURL 5,Document 1,Document 2,Document 3,Document 1 Type,Document 2 Type,Document 3 Type,Trade Show,Report Issue Date,Report Type,Lab Location,Pair Stock #,Is Matched Pair Separable,Allow RapLink Feed,Parcel Stones
A6800502,M,Princess,402,L,SI403,VG,VG,G,None,,6.53 x 6.43 x 5.408,,,GIA,,,,,,,,479.8,470,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800503,M,Princess,403,L,SI404,VG,VG,G,None,,6.53 x 6.43 x 5.409,,,GIA,,,,,,,,480.8,471,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800504,M,Princess,404,L,SI405,VG,VG,G,None,,6.53 x 6.43 x 5.410,,,GIA,,,,,,,,481.8,472,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800505,M,Princess,405,L,SI406,VG,VG,G,None,,6.53 x 6.43 x 5.411,,,GIA,,,,,,,,482.8,473,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800506,M,Princess,406,L,SI407,VG,VG,G,None,,6.53 x 6.43 x 5.412,,,GIA,,,,,,,,483.8,474,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800507,M,Princess,407,L,SI408,VG,VG,G,None,,6.53 x 6.43 x 5.413,,,GIA,,,,,,,,484.8,475,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800508,M,Princess,408,L,SI409,VG,VG,G,None,,6.53 x 6.43 x 5.414,,,GIA,,,,,,,,485.8,476,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800509,M,Princess,409,L,SI410,VG,VG,G,None,,6.53 x 6.43 x 5.415,,,GIA,,,,,,,,486.8,477,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800510,M,Princess,410,L,SI411,VG,VG,G,None,,6.53 x 6.43 x 5.416,,,GIA,,,,,,,,487.8,478,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800511,M,Princess,411,L,SI412,VG,VG,G,None,,6.53 x 6.43 x 5.417,,,GIA,,,,,,,,488.8,479,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800512,M,Princess,412,L,SI413,VG,VG,G,None,,6.53 x 6.43 x 5.418,,,GIA,,,,,,,,489.8,480,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800513,M,Princess,413,L,SI414,VG,VG,G,None,,6.53 x 6.43 x 5.419,,,GIA,,,,,,,,490.8,481,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800514,M,Princess,414,L,SI415,VG,VG,G,None,,6.53 x 6.43 x 5.420,,,GIA,,,,,,,,491.8,482,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800515,M,Princess,415,L,SI416,VG,VG,G,None,,6.53 x 6.43 x 5.421,,,GIA,,,,,,,,492.8,483,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800516,M,Princess,416,L,SI417,VG,VG,G,None,,6.53 x 6.43 x 5.422,,,GIA,,,,,,,,493.8,484,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800517,M,Princess,417,L,SI418,VG,VG,G,None,,6.53 x 6.43 x 5.423,,,GIA,,,,,,,,494.8,485,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800518,M,Princess,418,L,SI419,VG,VG,G,None,,6.53 x 6.43 x 5.424,,,GIA,,,,,,,,495.8,486,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800519,M,Princess,419,L,SI420,VG,VG,G,None,,6.53 x 6.43 x 5.425,,,GIA,,,,,,,,496.8,487,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800520,M,Princess,420,L,SI421,VG,VG,G,None,,6.53 x 6.43 x 5.426,,,GIA,,,,,,,,497.8,488,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800521,M,Princess,421,L,SI422,VG,VG,G,None,,6.53 x 6.43 x 5.427,,,GIA,,,,,,,,498.8,489,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800522,M,Princess,422,L,SI423,VG,VG,G,None,,6.53 x 6.43 x 5.428,,,GIA,,,,,,,,499.8,490,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800523,M,Princess,423,L,SI424,VG,VG,G,None,,6.53 x 6.43 x 5.429,,,GIA,,,,,,,,500.8,491,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800524,M,Princess,424,L,SI425,VG,VG,G,None,,6.53 x 6.43 x 5.430,,,GIA,,,,,,,,501.8,492,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800525,M,Princess,425,L,SI426,VG,VG,G,None,,6.53 x 6.43 x 5.431,,,GIA,,,,,,,,502.8,493,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800526,M,Princess,426,L,SI427,VG,VG,G,None,,6.53 x 6.43 x 5.432,,,GIA,,,,,,,,503.8,494,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800527,M,Princess,427,L,SI428,VG,VG,G,None,,6.53 x 6.43 x 5.433,,,GIA,,,,,,,,504.8,495,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800528,M,Princess,428,L,SI429,VG,VG,G,None,,6.53 x 6.43 x 5.434,,,GIA,,,,,,,,505.8,496,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800529,M,Princess,429,L,SI430,VG,VG,G,None,,6.53 x 6.43 x 5.435,,,GIA,,,,,,,,506.8,497,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800530,M,Princess,430,L,SI431,VG,VG,G,None,,6.53 x 6.43 x 5.436,,,GIA,,,,,,,,507.8,498,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800531,M,Princess,431,L,SI432,VG,VG,G,None,,6.53 x 6.43 x 5.437,,,GIA,,,,,,,,508.8,499,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800532,M,Princess,432,L,SI433,VG,VG,G,None,,6.53 x 6.43 x 5.438,,,GIA,,,,,,,,509.8,500,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800533,M,Princess,433,L,SI434,VG,VG,G,None,,6.53 x 6.43 x 5.439,,,GIA,,,,,,,,510.8,501,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800534,M,Princess,434,L,SI435,VG,VG,G,None,,6.53 x 6.43 x 5.440,,,GIA,,,,,,,,511.8,502,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800535,M,Princess,435,L,SI436,VG,VG,G,None,,6.53 x 6.43 x 5.441,,,GIA,,,,,,,,512.8,503,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800536,M,Princess,436,L,SI437,VG,VG,G,None,,6.53 x 6.43 x 5.442,,,GIA,,,,,,,,513.8,504,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800537,M,Princess,437,L,SI438,VG,VG,G,None,,6.53 x 6.43 x 5.443,,,GIA,,,,,,,,514.8,505,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800538,M,Princess,438,L,SI439,VG,VG,G,None,,6.53 x 6.43 x 5.444,,,GIA,,,,,,,,515.8,506,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800539,M,Princess,439,L,SI440,VG,VG,G,None,,6.53 x 6.43 x 5.445,,,GIA,,,,,,,,516.8,507,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800540,M,Princess,440,L,SI441,VG,VG,G,None,,6.53 x 6.43 x 5.446,,,GIA,,,,,,,,517.8,508,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800541,M,Princess,441,L,SI442,VG,VG,G,None,,6.53 x 6.43 x 5.447,,,GIA,,,,,,,,518.8,509,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800542,M,Princess,442,L,SI443,VG,VG,G,None,,6.53 x 6.43 x 5.448,,,GIA,,,,,,,,519.8,510,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800543,M,Princess,443,L,SI444,VG,VG,G,None,,6.53 x 6.43 x 5.449,,,GIA,,,,,,,,520.8,511,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800544,M,Princess,444,L,SI445,VG,VG,G,None,,6.53 x 6.43 x 5.450,,,GIA,,,,,,,,521.8,512,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800545,M,Princess,445,L,SI446,VG,VG,G,None,,6.53 x 6.43 x 5.451,,,GIA,,,,,,,,522.8,513,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800546,M,Princess,446,L,SI447,VG,VG,G,None,,6.53 x 6.43 x 5.452,,,GIA,,,,,,,,523.8,514,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800547,M,Princess,447,L,SI448,VG,VG,G,None,,6.53 x 6.43 x 5.453,,,GIA,,,,,,,,524.8,515,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800548,M,Princess,448,L,SI449,VG,VG,G,None,,6.53 x 6.43 x 5.454,,,GIA,,,,,,,,525.8,516,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800549,M,Princess,449,L,SI450,VG,VG,G,None,,6.53 x 6.43 x 5.455,,,GIA,,,,,,,,526.8,517,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800550,M,Princess,450,L,SI451,VG,VG,G,None,,6.53 x 6.43 x 5.456,,,GIA,,,,,,,,527.8,518,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800551,M,Princess,451,L,SI452,VG,VG,G,None,,6.53 x 6.43 x 5.457,,,GIA,,,,,,,,528.8,519,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800552,M,Princess,452,L,SI453,VG,VG,G,None,,6.53 x 6.43 x 5.458,,,GIA,,,,,,,,529.8,520,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800553,M,Princess,453,L,SI454,VG,VG,G,None,,6.53 x 6.43 x 5.459,,,GIA,,,,,,,,530.8,521,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800554,M,Princess,454,L,SI455,VG,VG,G,None,,6.53 x 6.43 x 5.460,,,GIA,,,,,,,,531.8,522,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800555,M,Princess,455,L,SI456,VG,VG,G,None,,6.53 x 6.43 x 5.461,,,GIA,,,,,,,,532.8,523,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800556,M,Princess,456,L,SI457,VG,VG,G,None,,6.53 x 6.43 x 5.462,,,GIA,,,,,,,,533.8,524,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800557,M,Princess,457,L,SI458,VG,VG,G,None,,6.53 x 6.43 x 5.463,,,GIA,,,,,,,,534.8,525,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800558,M,Princess,458,L,SI459,VG,VG,G,None,,6.53 x 6.43 x 5.464,,,GIA,,,,,,,,535.8,526,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800559,M,Princess,459,L,SI460,VG,VG,G,None,,6.53 x 6.43 x 5.465,,,GIA,,,,,,,,536.8,527,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800560,M,Princess,460,L,SI461,VG,VG,G,None,,6.53 x 6.43 x 5.466,,,GIA,,,,,,,,537.8,528,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800561,M,Princess,461,L,SI462,VG,VG,G,None,,6.53 x 6.43 x 5.467,,,GIA,,,,,,,,538.8,529,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800562,M,Princess,462,L,SI463,VG,VG,G,None,,6.53 x 6.43 x 5.468,,,GIA,,,,,,,,539.8,530,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800563,M,Princess,463,L,SI464,VG,VG,G,None,,6.53 x 6.43 x 5.469,,,GIA,,,,,,,,540.8,531,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800564,M,Princess,464,L,SI465,VG,VG,G,None,,6.53 x 6.43 x 5.470,,,GIA,,,,,,,,541.8,532,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800565,M,Princess,465,L,SI466,VG,VG,G,None,,6.53 x 6.43 x 5.471,,,GIA,,,,,,,,542.8,533,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800566,M,Princess,466,L,SI467,VG,VG,G,None,,6.53 x 6.43 x 5.472,,,GIA,,,,,,,,543.8,534,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800567,M,Princess,467,L,SI468,VG,VG,G,None,,6.53 x 6.43 x 5.473,,,GIA,,,,,,,,544.8,535,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800568,M,Princess,468,L,SI469,VG,VG,G,None,,6.53 x 6.43 x 5.474,,,GIA,,,,,,,,545.8,536,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800569,M,Princess,469,L,SI470,VG,VG,G,None,,6.53 x 6.43 x 5.475,,,GIA,,,,,,,,546.8,537,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800570,M,Princess,470,L,SI471,VG,VG,G,None,,6.53 x 6.43 x 5.476,,,GIA,,,,,,,,547.8,538,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800571,M,Princess,471,L,SI472,VG,VG,G,None,,6.53 x 6.43 x 5.477,,,GIA,,,,,,,,548.8,539,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800572,M,Princess,472,L,SI473,VG,VG,G,None,,6.53 x 6.43 x 5.478,,,GIA,,,,,,,,549.8,540,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800573,M,Princess,473,L,SI474,VG,VG,G,None,,6.53 x 6.43 x 5.479,,,GIA,,,,,,,,550.8,541,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800574,M,Princess,474,L,SI475,VG,VG,G,None,,6.53 x 6.43 x 5.480,,,GIA,,,,,,,,551.8,542,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800575,M,Princess,475,L,SI476,VG,VG,G,None,,6.53 x 6.43 x 5.481,,,GIA,,,,,,,,552.8,543,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800576,M,Princess,476,L,SI477,VG,VG,G,None,,6.53 x 6.43 x 5.482,,,GIA,,,,,,,,553.8,544,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800577,M,Princess,477,L,SI478,VG,VG,G,None,,6.53 x 6.43 x 5.483,,,GIA,,,,,,,,554.8,545,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800578,M,Princess,478,L,SI479,VG,VG,G,None,,6.53 x 6.43 x 5.484,,,GIA,,,,,,,,555.8,546,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800579,M,Princess,479,L,SI480,VG,VG,G,None,,6.53 x 6.43 x 5.485,,,GIA,,,,,,,,556.8,547,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800580,M,Princess,480,L,SI481,VG,VG,G,None,,6.53 x 6.43 x 5.486,,,GIA,,,,,,,,557.8,548,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800581,M,Princess,481,L,SI482,VG,VG,G,None,,6.53 x 6.43 x 5.487,,,GIA,,,,,,,,558.8,549,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800582,M,Princess,482,L,SI483,VG,VG,G,None,,6.53 x 6.43 x 5.488,,,GIA,,,,,,,,559.8,550,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800583,M,Princess,483,L,SI484,VG,VG,G,None,,6.53 x 6.43 x 5.489,,,GIA,,,,,,,,560.8,551,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800584,M,Princess,484,L,SI485,VG,VG,G,None,,6.53 x 6.43 x 5.490,,,GIA,,,,,,,,561.8,552,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800585,M,Princess,485,L,SI486,VG,VG,G,None,,6.53 x 6.43 x 5.491,,,GIA,,,,,,,,562.8,553,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800586,M,Princess,486,L,SI487,VG,VG,G,None,,6.53 x 6.43 x 5.492,,,GIA,,,,,,,,563.8,554,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800587,M,Princess,487,L,SI488,VG,VG,G,None,,6.53 x 6.43 x 5.493,,,GIA,,,,,,,,564.8,555,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800588,M,Princess,488,L,SI489,VG,VG,G,None,,6.53 x 6.43 x 5.494,,,GIA,,,,,,,,565.8,556,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800589,M,Princess,489,L,SI490,VG,VG,G,None,,6.53 x 6.43 x 5.495,,,GIA,,,,,,,,566.8,557,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800590,M,Princess,490,L,SI491,VG,VG,G,None,,6.53 x 6.43 x 5.496,,,GIA,,,,,,,,567.8,558,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800591,M,Princess,491,L,SI492,VG,VG,G,None,,6.53 x 6.43 x 5.497,,,GIA,,,,,,,,568.8,559,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800592,M,Princess,492,L,SI493,VG,VG,G,None,,6.53 x 6.43 x 5.498,,,GIA,,,,,,,,569.8,560,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800593,M,Princess,493,L,SI494,VG,VG,G,None,,6.53 x 6.43 x 5.499,,,GIA,,,,,,,,570.8,561,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800594,M,Princess,494,L,SI495,VG,VG,G,None,,6.53 x 6.43 x 5.500,,,GIA,,,,,,,,571.8,562,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800595,M,Princess,495,L,SI496,VG,VG,G,None,,6.53 x 6.43 x 5.501,,,GIA,,,,,,,,572.8,563,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800596,M,Princess,496,L,SI497,VG,VG,G,None,,6.53 x 6.43 x 5.502,,,GIA,,,,,,,,573.8,564,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800597,M,Princess,497,L,SI498,VG,VG,G,None,,6.53 x 6.43 x 5.503,,,GIA,,,,,,,,574.8,565,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800598,M,Princess,498,L,SI499,VG,VG,G,None,,6.53 x 6.43 x 5.504,,,GIA,,,,,,,,575.8,566,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800599,M,Princess,499,L,SI500,VG,VG,G,None,,6.53 x 6.43 x 5.505,,,GIA,,,,,,,,576.8,567,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
A6800600,M,Princess,500,L,SI501,VG,VG,G,None,,6.53 x 6.43 x 5.506,,,GIA,,,,,,,,577.8,568,,,,,,,,,,,,,,,,,,,,,,,,Israel,ISR,Ramat Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,
